user_id,followers_list
96138456,971862548;382217890;444039081;1368863274;833728339;525733281;868159393;554843376;494378249;494037039;1068828068;480494661;1033306567;177633279;915287179;720304159;514288085;129948456;33908285;758032711;621819206;560894263;637259252;215972662;89507852;476098647;312888560;93380599;582116966;738508316;163549137;746000443;763178671;524312432;572635634;85040540;361995292;288991803;51130368;776797585;455692100;553401650;114775729;493016406;485917030;169055522;36191393;581070678;391539340;554485198;588968222;380876523;634420834;300395254;597586397;561253885;137370532;459880868;101202244;197063362;610906968;302906057;276112778;616985320
54302218,
241201457,236297113
623005011,452097865;572589327;114675553;63832723;634420834;30979415;82313419
167495274,1292276934;36182000;364525196;552753487;451035305;120037444;113861790;434837450;18969131
11793022,33188603;5661312;250855398;19062473;30979415;106686430;92506911
265933807,21216960;250855398;46386171;252754991
59741801,46775077;24898882;47080825
171626374,30709938;461826069;1120655828;1389542826;833728339;1378388058;492258012;1173289080;554843376;103261536;129948456;554485198;312307608;758032711;637259252;114775729;572635634;971862548;776797585;105103338;215972662;264565063
40255988,146816951;6890532;15353074
121381154,610242039;572098981;1064244859;17508660;235910137;87377688;1057032414;47706812;47336512;606641767;46642939;119871108;103506356;434837450;301853897;459880868;490589779;142598572;250855398;48131824;235174844;21749962;17682385;46386171
166148161,1378217570;283549035;235910137;86337508;364525196;452097865;69335115;21640730;278223385;630165516;1064244859;232452699;1145995544;601002151;340775394;191008573;46775077;378070152;833641260;22416221;276901578;68654204;18396319;6890532;250855398;17871187;46386171;31077839
21313364,
49968109,605752623;1173289080;560894263;597586397;329794347;51130368;177633279;499297785;129948456;628126313;215972662;36191393;1368863274;561253885;524312432;1068828068;458091457;610906968;621819206;746000443;494037039;553401650;340556130;525733281;581299528;634420834;96138456;581070678;391539340;588968222;915287179;169055522;312888560;192704753;114775729;1033306567;392165052;574604672;93380599;758032711;552619385;444039081;868159393;493016406;455692100;302906057;763178671;137370532;300395254;476098647;197063362;616985320;494120149;19064287;485917030
103261536,1389542826;572589327;171626374;1068828068;547957320;81814591;1145995544;30709938;1057032414;50797195;36182000;946392384;43607022;154243977;557464571;84204116;464806206
22896984,45515193;956904288;46775077;81814591;875696023;726156542;86337508;378070152;113861790;464502436;19062473;402223330;278063562;46151256;56396019;6890532;36735292;46446811;18125180;54537104;17706796
483062997,1068828068;972532633;574604672;177633279;449256217;597586397;915287179;560894263;288991803;377915090;575652388;17679623;279872903
1061129772,992159581;434837450;276901578;1004758482;474316779;1003304646;154243977;28775453;1378217570;1389542826;572589327;452097865;114675553;554581413;956904288;50797195;84204116;103506356;552753487;1292276934;433486563;573077367;30921943;595866006;485505777;49728863;601002151;1120655828;114082221;607722763;269399115;43301934;557464571;206125363;36182000;1145995544;630165516;523264165;142598572;301853897;299760936;1057032414
17578114,88462044
833641260,22181573;33188603;166148161
86337508,359422134;232452699;47706812;573077367;122934798;6241412;166148161;1057032414;137370532;1130159095;235174844;1145995544;235910137;175099109;494378249;33188603;154243977;36182000;1003304646;276901578;278223385;458091457;17871187;79221731;1004758482;18396319;63832723;5610642;197063362;364525196;312307608;434837450;726156542;53336284;340556130;40301992;493016406;94788070;244549874;22896984;474316779;560894263;116063765;47336512;490589779;581070678;21302947;17682385;38142665;82313419;552753487;37642453
18601415,239711705;249091144;18969131;13339372
169055522,391539340;1368863274;36191393;444039081;738508316;494772708;93380599;508752598;915287179;120609202;458091457;554843376;868159393;1173289080;746000443;329794347;49968109;637259252;776797585;554485198;524312432;493016406;758032711;572635634;1033306567;561253885;610906968;553401650;763178671;634420834;510700548;96138456;494120149;616985320;137370532;82199471;588968222;581070678;560894263;312888560;129948456;494378249;302906057;106686430;114775729;455692100;83206603
49014166,610242039;187961124;21216960;6890532;21755411
175099109,167495274
605752623,1241575062;129948456;1381953745;137370532;494037039;33908285;493016406;610906968;49968109;1368863274;90894097;971862548;1370329748;524312432;494772708;197063362;1033306567;480494661;391539340;329794347;763178671
22181573,84262340;252754991;68654204;17390989
54537104,15353074;11842122;609416896;35454634;323321519;46386171;40301992;250855398;46775077;197359781;48131824;191008573;19411258;21640730;29219266;113861790;22896984;5661312
480494661,554485198;972532633;1368863274;1241575062;597586397;621819206;329794347;915287179;634420834;711295860;129948456;302906057;382217890;17679623;288991803;377915090;279872903
252754991,22181573;265933807;31077839;68654204
347503470,384873279;235910137;37642453;572589327;1389542826;232452699;36182000;1145995544;276901578;177166975;1057032414;601002151;114082221;726156542;630165516;434837450;30979415;312307608;472528787;308721132
361909258,605752623;1368863274;1068828068;915287179;1163967229;493016406;278223385;248376917;487835902;90894097;455692100;197063362;78550274;86542520;192704753
18969131,166148161;1004758482;33179844;376107351;114675553;232452699;120609202;1292276934;22416221;116063765;1003304646;610242039;494378249;581070678;59509957;146816951;572098981;301853897;50797195;946392384;30709938;299760936;250855398;1064244859;915287179;1145995544;493016406;235910137;572635634;89507852;103261536;875696023;154243977;452097865;119871108;252800491;595866006;37642453;623005011;378070152;13339372;459880868;574710648;475361997;278223385;720304159
1033306567,1241575062;972532633;477778623;597586397;572635634;524312432;833728339;613664290;382217890;1368863274;380876523;971862548;90894097;605752623;868159393;525733281;494378249;106686430;499297785;568534007;610906968;114775729;554485198;36191393;776797585;763178671;1173289080;494037039;96138456;738508316;758032711;163549137;915287179;581070678;276112778;361995292;215972662;493016406;1068828068;494120149;137370532;120609202;300395254;169055522;827430223;93380599;616985320;574604672;302906057;129948456;634420834;288991803;391539340
733480272,
38142665,215972662;111694745
305447437,601002151;1378217570;1389542826;343030340;630165516;82199471;1064244859;210739755;478409321;485505777;478657425;475361997;351511437;499699049;595866006;380841357;607722763;93690629;87377688;562422413;451035305;263036313;381184790
552619385,776797585;90894097;1368863274;499297785;106686430;581070678;1033306567;78550274;329794347;300395254;605752623;763178671;310304924;220624837;525733281;382217890;1130159095;149893981;1163967229;93380599;628126313;192704753;288991803;340556130;215972662;485917030;560894263;494120149;86542520
392165052,220624837;329794347;1368863274;514288085;574604672;610906968;305550804;616985320;738508316;114775729;776797585;88462044;494120149
21410703,552753487;21749962;11632152;17390989;47080825;49821396
1157073098,776797585;554485198;86542520;746000443;561253885;80235962;329794347;763178671;192704753;480494661;149893981;1381953745;129948456;444039081;279872903;514288085;391539340;276112778;613664290;634420834;1163967229;83206603;915287179;524312432;177633279;1378388058;605752623;1368863274;90894097;1370329748;487835902;574604672;1033306567;499297785;1068828068;868159393;382217890;799253460;88462044;19379616;300395254;1085464770;581070678;493515305;493016406;508752598;552619385;197063362
18396319,21755411;1187474786;53336284;56325215;561253885;434462618;875696023;299190831
560894263,554485198;971862548;449256217;493016406;915287179;568534007;427277574;868159393;738508316;93380599;763178671;455692100;36191393;776797585;96138456;711295860;300395254;459880868;477778623;634420834;197063362;137370532;377915090;610906968;553401650;616985320;83206603;288991803;519045138;494378249;514288085;114775729;588968222;582116966;302906057;526834453;494120149;312888560;391539340
91134395,122934798;300314836
247316348,574604672;94788070;56396019;956904288;366570919;1120655828;1292276934;434837450;572589327;1061129772;6890532;433486563;18969131;1187474786;1064244859;201823117;1145995544;1164176504;235910137;359422134;452097865;206125363
263036313,1292276934;1378217570;117407454;464806206;956904288;992159581;601002151;1064244859;43301934;427277574;827131363;359422134;482792339;552753487;499699049;28666886;82199471;557464571;485505777;381184790;36182000;607722763;478657425;595866006;93690629;574710648;120609202;562422413;305447437;120037444;59509957;451035305;154243977;380841357;248376917;478409321;222277722;210739755;49728863;234742227;15353074;101202244;24898882;236297113;87377688;30921943
549486770,572589327;523264165;142598572;1187474786;235910137;103506356
478409321,36182000;554843376;827131363;303154397;956904288;557464571;1378217570;235910137;1292276934;572589327;1027248156;595866006;480535865;37642453;992159581;499699049;433486563;1064244859;102766650;475361997;343030340;552753487;89507852;43301934;601002151;30979415;381184790;305447437;606641767;380841357;574710648;87377688;154243977;49728863;15353074;30921943;120037444;458806722;301853897;451035305;462425418;464806206;485505777;84204116;478657425;434837450;263036313
472528787,142598572;434837450;313264829;103506356;1057032414;601002151;43523217;1120655828;50797195;493515305;630165516;347503470;455019965;595866006;73359564;31077839;113861790;462425418;458806722;464806206;220624837;118122782;105103338
475361997,53336284;574710648;956904288;89507852;142598572;606641767;359422134;552753487;478409321;433486563;300314836;305447437;120609202;250855398;125207364;18969131;523264165;485505777;595866006;462425418;235910137;197063362
451035305,91534334;381184790;87377688;380841357;562422413;305447437;113861790;234742227;462425418;263036313;434837450;84204116;478409321
38486332,434462618
78550274,1157073098;1068828068;17400044;197063362;915287179;46775077;605752623;93380599;192704753;487835902;361909258;278223385
21755411,554485198;83412210;93380599;514288085;581070678;1145995544;494378249
487835902,1368863274;1378388058;508752598;1068828068;493515305;52686210;552619385;605752623;248376917;210526018;799253460;477778623;380876523;17400044;361909258;78550274;192704753;278223385
106168111,276901578;257609533;299760936;434837450;36182000;312307608;45515193;340775394;114675553;63832723
291729637,85040540;61782086;75584215
464806206,1057032414;276901578;554843376;547957320;84262340;992159581;1378217570;1120655828;574710648;69335115;232452699;1292276934;572589327;480535865;263036313;595866006;478657425;299760936;550839581;552753487;63832723;114082221;557464571;301853897;523264165;434837450;103261536;380841357;36182000;562422413;47080825;433486563;114675553;154243977;84204116;472528787;478409321;101202244
455019965,595866006;464502436;117407454;91534334;451035305;313264829;118122782;84262340;105103338;472528787
494378249,610906968;514288085;329794347;971862548;1368863274;568534007;444039081;96138456;1033306567;120609202;554485198;868159393;137370532;380876523;129948456;758032711;621819206;101202244;616985320;305550804;581070678;377915090;560894263;302906057;553401650;588968222;312888560;300395254;114775729;169055522;494120149
1370329748,915287179;1241575062;197063362;525733281;1381953745;1366015800;493016406;868159393;361909258;1068828068;300395254;1368863274;524312432;763178671;499297785;252552050;1163967229;605752623
300314836,378070152;46775077;30921943;1145995544;1130159095;84204116;1085464770;122934798;21302947;40301992;36182000
519853089,118122782;91534334;17420789
226195866,875696023
601002151,305447437;992159581;49958385;43301934;636477992;1378217570;47769769;1004758482;572589327;472528787;381184790;1292276934;1064244859;595866006;1061129772;1120655828;482792339;1145995544;263036313;82199471;36182000;183207275;956904288;452097865;166148161;946392384;276901578;177166975;554581413;49728863;308721132;28666886;478409321;552753487;299760936;21302947;154243977;485505777;550839581;574710648;114675553;563629676;434837450;490589779;433486563;250855398
216666410,90984732
606641767,1378217570;572589327;93690629;573077367;956904288;121381154;475361997;1057032414;125207364;552753487;381184790;301853897;305447437;482792339;263036313;478657425;380841357;478409321
46775077,33179844;191008573;552753487;232452699;308721132;557464571;514288085;7627832;340556130;609416896;340775394;115093117;21302947;47336512;875696023;79221731;574604672;323321519;30979415;384576997;19411258;44578635;519853089;494120149;19062473;121381154;46386171;351511437;18969131;264192701;113861790;35454634;494378249;561253885;607722763;116063765;38244333;83412210;17706796;278063562;17508660;47706812;142598572;30921943;40301992;68654204;19233676;43301934;22416221;17871187;86337508;48131824;54537104;11842122;45515193;6890532;29219266
50748968,956904288;40301992;87377688;393627660;609416896;83206603;384576997;61782086;47336512;49821396;146816951;46775077;46386171;6890532;105103338
364525196,1378217570;452097865;458806722;299760936;462258095;235910137;726156542;232452699;1120655828;45515193;1145995544;167495274;142598572;1027248156;312307608;1057032414;557464571;36735292;308721132;485505777;103261536;433486563;37642453;606641767;485917030;120609202;19062473;464806206;264192701;47336512;63832723;30979415;378070152;106686430
720304159,833728339;444039081;494037039;1368863274;1173289080;1068828068;524312432;508752598;581070678;493016406;514288085;553401650;96138456;90894097;763178671;1085464770;915287179;628126313;616985320;312888560;129948456;340556130;197063362;554485198;137370532;827430223;634420834;459219198;391539340;302906057;361909258
21216960,38244333;6890532
41893606,
408398312,389978629;88462044;283549035;69335115;581299528;1368863274;1370329748;1088478440;605752623;634420834;361909258;1068828068;52686210;276112778;96138456;552619385;149893981;1163967229;525733281;628126313;197063362;177633279;494772708;93380599;1033306567;758032711;17400044;875696023;514288085;621819206;340556130;720304159;561253885;300395254;192704753;86337508;51130368;581070678;85040540;494378249;391539340;83412210;14465685;455692100;493515305;46775077;312888560;494120149;106686430;464502436
833728339,574604672;776797585;597586397;972532633;329794347;163549137;738508316;508752598;1033306567;499297785;720304159;494037039;120609202;377915090;554485198;492258012;93380599;763178671;524312432;171626374;971862548;758032711;96138456;637259252;137370532;554843376;616985320
13339372,47706812;122934798;91104919;18969131;18601415;15353074
105103338,171626374;269399115;340556130;459880868;116063765;455692100;103261536;300395254;494120149;472528787;220624837
20773587,1145995544;24898882
634420834,597586397;554843376;17679623;1368863274;637259252;621819206;971862548;1241575062;492258012;572635634;594522343;508752598;1173289080;197063362;494037039;514288085;1068828068;758032711;581070678;711295860;391539340;574604672;915287179;1033306567;480494661;510700548;972532633;93380599;36191393;455692100;459880868;169055522;763178671;300395254;215972662;526834453;114775729;738508316;361995292;485917030;312888560;458091457;163549137;288991803;524312432;19064287;493016406;776797585;613664290;129948456;377915090;554485198;720304159;90894097;96138456;568534007;494120149;51130368;561253885;340556130;610906968;746000443;588968222;553401650;137370532;276112778;582116966;616985320;560894263;302906057
972532633,1368863274;483062997;833728339;279872903;480494661;1033306567;391539340;380876523;758032711;827430223;1241575062;554485198;971862548;616985320;597586397;637259252;568534007;711295860;594522343;17679623;129948456;137370532;377915090;738508316;634420834;177633279;163549137;288991803
459219198,605752623;36191393;574604672;483062997;1378388058;493016406;1366015800;868159393;169055522;1368863274;971862548;552619385;49968109;340556130;588968222;525733281;493515305;1068828068;1163967229;1130159095;799253460;499297785;875696023;514288085;581299528;1088478440;915287179;78550274;90894097;458091457;52686210;1033306567;192704753;572635634;149893981;197063362;758032711;93380599;361995292;621819206;96138456;510700548;524312432;300395254;83206603;616985320;720304159;210526018;553401650;560894263;581070678;494378249;508752598;455692100;494772708;494120149
119876963,89507852;557464571;28775453;452097865;562422413;308721132;114675553
856070256,557464571;119871108;610242039;124187186;121381154
115086169,84204116;574604672;120609202;214134466;17679623;480494661;519853089;233832476;279872903;464502436;112716692;61782086
52686210,1068828068;1033306567;361995292;597586397;634420834;720304159;554485198;1368863274;1163967229;799253460;329794347;276112778;302906057;581070678;493016406;915287179;1088478440;621819206;391539340;628126313;340556130;575652388;197063362;192704753;616985320;120609202;300395254;494120149;106686430;455692100;340775394;88462044
119871108,19233676;856070256;121381154;93690629;18969131;523264165;474316779
215972662,554843376;49968109;492258012;758032711;458091457;525733281;171626374;494037039;1173289080;17400044;621819206;581070678;1033306567;391539340;610906968;524312432;96138456;776797585;361995292;554485198;763178671;93380599;312888560;114775729;493016406;553401650;476098647;197063362;868159393;711295860;634420834;738508316;137370532;616985320;302906057;552619385;494120149
575652388,597586397;329794347;276112778;480494661;915287179;404102161;377915090;483062997;720304159;279872903
278190419,
36182000,478409321;1187474786;147625273;47769769;117407454;726156542;247316348;194045521;480535865;19062473;1378217570;595866006;53336284;485505777;1389542826;313264829;572098981;572589327;167495274;120609202;30709938;758032711;19379616;547957320;554581413;574604672;630165516;1292276934;956904288;1120655828;137370532;103506356;1061129772;232452699;235174844;347503470;106168111;1164176504;1145995544;1027248156;359422134;142598572;84204116;601002151;50797195;433486563;269399115;222277722;206125363;283549035;573077367;1057032414;103261536;1004758482;93380599;91534334;47336512;827430223;992159581;378070152;197359781;79221731;312307608;391539340;89507852;494120149;125207364;82199471;300314836;376786245;303154397;462425418;458806722;30979415;427277574;49821396;73359564;59509957;43301934;394902485;45515193;49728863;474316779;28666886;552753487;550839581;452097865;299760936;177166975;87377688;63832723;263036313
1368863274,972532633;96138456;492258012;605752623;17400044;610906968;382217890;1157073098;1370329748;616985320;197063362;758032711;340556130;279872903;738508316;514288085;329794347;17679623;137370532;568534007;581070678;554485198;637259252;377915090;114775729;163549137;1068828068;494378249;634420834;720304159;129948456;499297785;524312432;177633279;302906057;971862548;1241575062;868159393;763178671;1033306567;380876523;553401650;1163967229;581299528
198095537,
607722763,1064244859;89507852;956904288;114675553;299760936;47769769;573077367;1378217570;572589327;84204116;154243977;946392384;1120655828;114082221;1292276934;1061129772;49821396;49728863;433486563;28775453;93690629;478657425;574710648;36182000;595866006
621819206,634420834;492258012;554485198;613664290;444039081;868159393;524312432;458091457;971862548;480494661;776797585;1173289080;163549137;137370532;302906057;494037039;1068828068;610906968;215972662;391539340;493016406;93380599;96138456;574604672;553401650;616985320;494378249;711295860;637259252;738508316;312888560
480535865,946392384;630165516;1120655828;36182000;554485198;117407454;464806206;232452699;557464571;478409321;91534334;343030340;43607022;313264829;1004758482;129948456;250795515;554843376;103506356;177166975;93690629;50797195;1164176504;394902485;84262340;40639652
380373029,554485198;494120149;1381953745;1033306567;1366015800;389978629;1378388058;1163967229;493016406;276112778;1368863274;458091457;85040540;868159393;634420834;235910137;525733281;1068828068;36191393;90894097;581299528;1187474786;444039081;1130159095;83206603;621819206;40301992;69335115;93380599;763178671;552619385;524312432;573077367;49968109;78550274;283549035;361909258;46446811;88462044;605752623;427277574;86337508;799253460;345938366;79221731;628126313;392165052;581070678;574604672;149893981;22416221;1088478440;197063362;492258012;493515305;494378249;459219198;875696023;582116966;96138456
300395254,1068828068;494037039;129948456;1370329748;1057032414;1368863274;605752623;169055522;36191393;508752598;971862548;288991803;90894097;197063362;1173289080;763178671;329794347;391539340;553401650;637259252;594522343;738508316;628126313;93380599;380876523;1033306567;711295860;868159393;302906057;114775729;581070678;340556130;524312432;177633279;746000443;634420834;621819206;616985320;554485198;568534007;96138456;137370532;244549874;17679623;610906968;480494661;560894263;312888560;514288085;83206603;588968222;494378249;52686210;86542520;455692100;494120149
19064287,561253885;1368863274;597586397;554485198;525733281;610906968;621819206;494378249;514288085;300395254;310304924;524312432;392165052;1085464770;581070678;915287179;340556130;1033306567;868159393;93380599;105103338;738508316;169055522;560894263;455692100;568534007;510700548;197063362;763178671;746000443;776797585;634420834;616985320;572635634;129948456;137370532;595866006;720304159;519045138;493016406;302906057;96138456;553401650;494120149
43311507,
210526018,574604672;47706812;1085464770;1068828068;1366015800;1368863274;458091457;581070678;514288085;868159393;494772708;525733281;197063362;552619385;90894097;581299528;17400044;1163967229;78550274;776797585;499297785;494378249;758032711;149893981;493515305;300395254;493016406;380876523;310304924;875696023;106686430;487835902;192704753;278223385;209999168;248376917;361909258;86542520
476142876,
91104919,222277722;299742650;13339372;588968222;82313419
84262340,232452699;480535865;946392384;490589779;69335115;464806206;455019965;117407454;84642200
525733281,96138456;391539340;19064287;514288085;494378249;574604672;597586397;279872903;444039081;1370329748;494037039;634420834;1163967229;613664290;915287179;1368863274;17679623;90894097;971862548;458091457;581070678;758032711;1241575062;868159393;310304924;302906057;493016406;1033306567;763178671;93380599;1068828068;554485198;524312432;137370532;215972662;610906968;499297785;220624837;300395254
581299528,554485198;720304159;389978629;1173289080;634420834;459219198;1368863274;300395254;52686210;382217890;1033306567;763178671;1163967229;197063362;915287179;310304924;86542520
459880868,597586397;1368863274;444039081;129948456;1068828068;582116966;137370532;524312432;508752598;1033306567;915287179;169055522;1130159095;581070678;875696023;392165052;758032711;80235962;93380599;83206603;738508316;163549137;634420834;288991803;526834453;588968222;560894263;114775729;279872903;477778623;96138456;485505777;616985320;553401650;610906968;476098647;276112778;120609202;568534007;494120149;514288085;459459518;391539340;455692100;302906057;106686430;312888560;101202244
323321519,519853089;54537104;21640730;49958385;250855398;451035305;116063765;183207275
14891174,
1004758482,84204116;114675553;1027248156;550839581;573077367;1389542826;1064244859;1061129772;43607022;1378217570;557464571;114082221;601002151;554581413;956904288;572589327;595866006;30709938;232452699;480535865;380841357;142598572;31077839;1120655828;69335115;206125363;269399115;359422134;235910137;177166975;308721132;36182000;630165516;552753487;312307608
283549035,114675553;17871187;232452699;69335115;299760936;50797195;276901578;359422134;235910137;30709938;607722763;37642453;142598572;79221731;630165516;1145995544;378070152;1057032414;36182000;36735292
386966557,458091457;303154397;47706812
310304924,1368863274;1033306567;574604672;340556130;605752623;799253460;1068828068;581070678;1130159095;610906968;93380599;300395254;915287179;582116966;361909258;380876523;197063362;264565063;106686430;494120149;312888560;250855398;455692100;494772708
482792339,359422134;351511437;956904288;1292276934;313264829;601002151;89507852;992159581;557464571;206125363;459459518;552753487;550839581;381184790;263036313;606641767;380841357;613664290;154243977;595866006;36735292;308721132;28666886
93690629,478657425;193045025;103506356;45515193;6241412;1389542826;547957320;376786245;1064244859;313264829;194045521;480535865;630165516;1120655828;394902485;50797195;201823117;30709938;946392384;40639652;82199471;574710648;28775453;499699049;607722763;381184790;263036313;91534334;17390989;235910137
90984732,43311507;188063559
594522343,554843376;711295860;557464571;972532633;634420834;1068828068;340556130;581070678;915287179;137370532;300395254;302906057;96138456;553401650;391539340;563629676;738508316;554485198
382217890,605752623;1368863274;1033306567;89507852;163549137;499297785;581299528;477778623;250855398;1068828068;1241575062;554485198;111694745;137370532;915287179;129948456;637259252;711295860;380876523;177633279;480494661;377915090;485917030;288991803;493016406;482792339;279872903;101202244;248376917
572635634,1033306567;476098647;492258012;634420834;1173289080;391539340;524312432;171626374;114775729;169055522;18969131;758032711;96138456;312888560;613664290;738508316;763178671;494120149;137370532;493016406;19064287;197063362;553401650;554485198;302906057;616985320
93380599,299742650;17400044;1368863274;494120149;971862548;444039081;833728339;613664290;492258012;169055522;494037039;776797585;391539340;525733281;524312432;554485198;51130368;252552050;49968109;514288085;610906968;763178671;827430223;519045138;36182000;476098647;1033306567;915287179;758032711;154243977;96138456;197063362;215972662;312888560;568534007;361995292;621819206;455692100;634420834;493016406;137370532;616985320;114775729;738508316;302906057;553401650
45515193,1033306567;1389542826;235910137;313264829;75584215;106168111;36182000;116063765;19379616;47336512;257609533
827430223,89507852;972532633;380876523;63832723;711295860;554485198;763178671;93380599;434837450;114775729;302906057;1033306567;36182000;120609202;868159393;616985320;588968222;610906968;720304159;137370532;391539340
19379616,171626374;630165516;36182000;1145995544;378070152;1120655828;45515193;490589779;17682385;37642453;249091144;236297113;47336512
49958385,323321519;120037444;30921943
163549137,554843376;833728339;597586397;1368863274;382217890;276112778;621819206;302906057;1068828068;588968222;120609202;1033306567;449256217;17679623;915287179;312888560;279872903;377915090;972532633;582116966;137370532;96138456;554485198;613664290;738508316;634420834;763178671;129948456;101202244;711295860;177633279
53798973,364525196;609416896;305447437;19411258;121861836;35454634
236297113,82199471;554843376;83880115;222277722;19379616;263036313;241201457;234742227
394902485,50797195;480535865;84204116;1120655828;206125363;93690629;1164176504;40639652;946392384;376786245;114675553;630165516;73359564;36182000
103506356,114675553;117407454;114082221;636477992;69335115;992159581;232452699;1378217570;1389542826;572589327;554581413;376786245;595866006;30709938;480535865;472528787;1061129772;547957320;235910137;1003304646;946392384;1164176504;1120655828;50797195;313264829;269399115;36182000;43523217;142598572
613664290,763178671;476098647;1163967229;137370532;93380599;1033306567;621819206;588968222;581070678;300395254;1068828068;711295860;163549137;36191393;455692100;868159393;572635634;637259252;377915090;129948456;197063362;482792339;720304159;595866006;634420834;554485198;616985320;114775729;312888560;553401650;302906057
57732899,253312786
1241575062,1033306567;972532633;711295860;329794347;758032711;554485198;634420834;525733281;971862548;137370532;129948456;1068828068;799253460;382217890;380876523;377915090
101202244,833728339;1068828068;36191393;1368863274;464806206;493016406;524312432;169055522;302906057;163549137;494378249;485505777;554485198;288991803;427277574;382217890;154243977;494120149;248376917;459880868;263036313
552753487,344592915;30921943;572589327;1057032414;376786245;1061129772;276901578;595866006;433486563;992159581;299760936;235910137;482792339;232452699;234742227;125207364;154243977;630165516;550839581;308721132;478657425;380841357;478409321;263036313;946392384;956904288;474316779;523264165;427277574;557464571;464806206;114082221;36182000;434837450;84204116;49728863
1003304646,1292276934;1378217570;1027248156;574710648;1061129772;154243977;43301934;232452699;30709938;69335115;1120655828;992159581;572589327;434837450;235910137;114675553;114082221;103506356;269399115;73359564;206125363;1145995544;427277574;1064244859;142598572;549486770;573077367;50797195;630165516;1057032414;376786245;946392384;15353074
329794347,391539340;746000443;554843376;833728339;524312432;758032711;392165052;220624837;340556130;88462044;915287179;1378388058;1241575062;1368863274;36191393;177633279;494378249;554485198;1068828068;1033306567;552619385;605752623;85040540;610906968;300395254;52686210;137370532;169055522;582116966;494120149;302906057;129948456;480494661;197063362;149893981;868159393;493016406
13321202,120037444;572589327;1145995544;122934798
177166975,992159581;103506356;117407454;1378217570;434837450;433486563;1004758482;1389542826;485505777;956904288;50797195;480535865;1292276934;1120655828;573077367;1145995544;1027248156;206125363;79221731;347503470;276901578;1057032414;946392384;601002151;114082221;301853897;47336512;154243977;197063362;574710648;299760936;557464571;552753487;36182000;607722763;595866006;472528787;17420789;113861790;84204116;263036313;235910137
47080825,462425418;464806206;87308381;236297113;18969131;197359781;15848481;35454634;59741801;15353074;49821396
24359911,
17679623,494037039;137370532;634420834;972532633;524312432;1368863274;197063362;492258012;525733281;1068828068;610906968;80235962;758032711;163549137;915287179;711295860;402223330;554485198;300395254;720304159;575652388;480494661;560894263;597586397;483062997;377915090;279872903;494772708
276112778,1368863274;972532633;1163967229;582116966;1378388058;499297785;799253460;508752598;524312432;494037039;1173289080;613664290;444039081;402223330;492258012;971862548;404102161;637259252;554485198;1068828068;485917030;36191393;525733281;137370532;605752623;514288085;302906057;738508316;581070678;1033306567;169055522;248376917;621819206;361995292;574604672;1085464770;391539340;763178671;93380599;758032711;177633279;720304159;868159393;163549137;493016406;776797585;19064287;300395254;476098647;52686210;610906968;597586397;85040540;634420834;83206603;616985320;588968222;494378249;49728863;120609202;312888560;494772708;96138456;494120149;455692100;106686430;459880868;88462044
177633279,477778623;391539340;758032711;444039081;329794347;1368863274;574604672;1173289080;449256217;137370532;1130159095;915287179;972532633;276112778;637259252;114775729;380876523;382217890;711295860;402223330;597586397;377915090;163549137;485917030;288991803
572589327,43301934;84204116;574710648;550839581;103506356;276901578;63832723;49728863;956904288;28666886;103261536;478409321;114675553;1378217570;433486563;232452699;1120655828;573077367;464806206;1027248156;1389542826;992159581;557464571;299760936;946392384;1061129772;547957320;552753487;1057032414;114082221;554581413;1292276934;73359564;36182000;434837450;595866006;1004758482;549486770;50797195
5867842,46775077;462258095;581070678;235910137;159090275;49728863;459880868;18969131;47706812;256988281;14049604;24359911;146816951;56396019;188063559;6890532
234742227,1378217570;1064244859;114675553;485505777;562422413;451035305;82199471;381184790;24898882;263036313;49728863;340775394;28666886;30921943;236297113;120037444
788850870,
358111415,201823117
43891349,
43301934,43607022;452097865;956904288;380841357;1378217570;572589327;1120655828;1003304646;937738092;115093117;601002151;1027248156;543812894;563629676;154243977;232452699;1292276934;48131824;574710648;572098981;433486563;235910137;550839581;1061129772;15353074;499699049;263036313;478409321;125207364;28666886;595866006;36182000;46775077;557464571;434837450
570946866,
15848481,610242039;47080825
380876523,597586397;972532633;827430223;256988281;402223330;1033306567;1368863274;1068828068;758032711;137370532;610906968;554485198;382217890;1241575062;799253460;738508316;96138456;300395254;129948456;494378249;90894097;177633279;192704753;616985320
447236162,46089281;201823117;527560962
19411258,1292276934;485505777;46775077;120037444;30921943;54537104;250855398;46446811;24898882;6890532
519045138,492258012;915287179;508752598;391539340;554843376;93380599;711295860;554485198;776797585;19064287;377915090;616985320;588968222;560894263;302906057;485917030;476098647
305550804,91134395;210526018;91104919;21597335;1033306567;392165052;216666410;197063362;278223385;116063765;494378249;47706812;494120149;234742227;49728863
588968222,1173289080;494037039;621819206;971862548;492258012;868159393;554485198;163549137;758032711;524312432;572635634;616985320;637259252;776797585;763178671;561253885;738508316;197063362;361995292;827430223;96138456;459880868;746000443;634420834;129948456;610906968;485917030;137370532;519045138;493016406;526834453;552619385;169055522;455692100;476098647;514288085;494378249;83206603;581070678;302906057;300395254;560894263;114775729;51130368;553401650
313264829,1378217570;482792339;574710648;114675553;114082221;36182000;554581413;378070152;480535865;93690629;573077367;11632152;84204116;30709938;103506356;1145995544;235910137;117407454;206125363;472528787;490589779;455019965;45515193;6241412
