878418632,pour,Wed, 29 May 2013 15:47:15 +0000
160171862,pour,Wed, 29 May 2013 16:30:31 +0000
262226371,pour,Wed, 29 May 2013 16:49:43 +0000
722590602,contre,Wed, 29 May 2013 17:30:48 +0000
1266664002,pour,Wed, 29 May 2013 16:07:01 +0000
1178159647,pour,Wed, 29 May 2013 15:15:15 +0000
303211951,pour,Wed, 29 May 2013 15:50:48 +0000
62588754,pour,Wed, 29 May 2013 16:24:29 +0000
513321296,pour,Wed, 29 May 2013 14:00:12 +0000
401934570,pour,Wed, 29 May 2013 16:06:59 +0000
798159829,neutre,Wed, 29 May 2013 16:24:11 +0000
1337175672,pour,Wed, 29 May 2013 16:26:39 +0000
1095116202,pour,Wed, 29 May 2013 14:52:15 +0000
290590259,pour,Wed, 29 May 2013 16:10:41 +0000
1364257176,pour,Wed, 29 May 2013 14:04:05 +0000
572649689,pour,Wed, 29 May 2013 17:30:55 +0000
14681731,pour,Wed, 29 May 2013 15:12:23 +0000
1364824298,neutre,Wed, 29 May 2013 15:51:27 +0000
54658791,pour,Wed, 29 May 2013 17:07:29 +0000
637000185,contre,Wed, 29 May 2013 16:48:41 +0000
422968572,contre,Wed, 29 May 2013 16:36:05 +0000
88025851,neutre,Wed, 29 May 2013 16:14:58 +0000
390395730,pour,Wed, 29 May 2013 17:43:27 +0000
55604820,contre,Wed, 29 May 2013 16:22:54 +0000
38487826,contre,Wed, 29 May 2013 16:26:06 +0000
145191388,pour,Wed, 29 May 2013 17:08:54 +0000
588430299,pour,Wed, 29 May 2013 15:28:11 +0000
36027828,contre,Wed, 29 May 2013 15:21:01 +0000
50909208,pour,Wed, 29 May 2013 16:24:05 +0000
983453240,contre,Wed, 29 May 2013 16:49:36 +0000
164649228,pour,Wed, 29 May 2013 16:05:23 +0000
353022633,pour,Wed, 29 May 2013 15:31:27 +0000
561072100,pour,Wed, 29 May 2013 16:26:30 +0000
934840633,neutre,Wed, 29 May 2013 16:00:51 +0000
877548572,pour,Wed, 29 May 2013 16:22:51 +0000
1421626135,pour,Wed, 29 May 2013 16:38:09 +0000
208447030,pour,Wed, 29 May 2013 16:12:59 +0000
22122793,pour,Wed, 29 May 2013 16:50:35 +0000
1277278164,contre,Wed, 29 May 2013 15:47:00 +0000
252657587,pour,Wed, 29 May 2013 16:14:39 +0000
